05/19/2017 15:37:32,RFD,21:37:17,45.6626448333,-111.044722667,4935.63552,140.077746192,-11.8199694499,0.0303029370708
05/19/2017 15:37:37,RFD,21:37:22,45.6626448333,-111.044725833,4935.30744,140.444192564,-12.0670424858,0.0301697451893
05/19/2017 15:37:42,RFD,21:37:27,45.662645,-111.044735167,4935.9636,141.524692496,-11.8795135385,0.029667434566
05/19/2017 15:37:47,RFD,21:37:32,45.6626476667,-111.044739333,4933.33896,141.66286416,-13.5781430631,0.0294208384603
05/19/2017 15:37:52,RFD,21:37:37,45.6626501667,-111.044742833,4932.6828,141.745955407,-14.1398285505,0.0290932651341
05/19/2017 15:37:57,RFD,21:37:42,45.6626506667,-111.044736167,4932.02664,140.858656505,-14.3841291939,0.0294143887113
05/19/2017 15:38:02,RFD,21:37:47,45.662647,-111.044733,4933.66704,140.990169266,-13.2257444744,0.0297531339991
05/19/2017 15:38:07,RFD,21:37:52,45.6626443333,-111.044732,4932.35472,141.237552327,-13.8448170365,0.030118593807
05/19/2017 15:38:12,RFD,21:37:57,45.6626433333,-111.044729833,4931.0424,141.117466735,-14.4900737357,0.0304028611555
05/19/2017 15:38:18,RFD,21:38:2,45.6626471667,-111.044725833,4927.7616,140.121116115,-16.3688187294,0.0305414417141
05/19/2017 15:38:23,RFD,21:38:7,45.6626435,-111.044725,4928.41776,140.53016635,-15.8261305943,0.030827215422
05/19/2017 15:38:28,RFD,21:38:12,45.6626386667,-111.044724167,4929.73008,141.085064354,-14.8891423779,0.0311624036104
05/19/2017 15:38:33,RFD,21:38:17,45.6626351667,-111.044715167,4931.0424,140.528562013,-13.8477738337,0.031783529385
05/19/2017 15:38:38,RFD,21:38:22,45.6626153333,-111.044742167,4936.94784,146.055341784,-10.4864143517,0.0319071052387
05/19/2017 15:38:43,RFD,21:38:27,45.6625871667,-111.044810667,4939.90056,157.303108807,-8.82503432155,0.0319856957457
05/19/2017 15:38:48,RFD,21:38:32,45.6625486667,-111.044888333,4942.5252,169.562490034,-6.88728854871,0.0342502160794
05/19/2017 15:38:53,RFD,21:38:37,45.6625298333,-111.044975,4944.82176,180.927171596,-5.47623886507,0.0357022308903
05/19/2017 15:38:58,RFD,21:38:42,45.662521,-111.045030667,4942.5252,187.644327555,-6.3607113013,0.0370725070887
05/19/2017 15:39:03,RFD,21:38:48,45.6624966667,-111.045054833,4947.4464,189.806022929,-3.74751503681,0.0398894571168
05/19/2017 15:39:08,RFD,21:38:53,45.6625005,-111.045053167,4950.07104,189.725988206,-2.62868128747,0.0394035935856
05/19/2017 15:39:13,RFD,21:38:58,45.6624948333,-111.045059,4949.74296,190.212747452,-2.72558625544,0.0401065852556
05/19/2017 15:39:18,RFD,21:39:3,45.6624983333,-111.045044,4952.3676,188.648010591,-1.60611644393,0.0395017552427
05/19/2017 15:39:23,RFD,21:39:8,45.6624985,-111.045036833,4954.99224,187.851050876,-0.446814806529,0.0393891707759
05/19/2017 15:39:28,RFD,21:39:13,45.6625045,-111.0450385,4952.69568,188.175597635,-1.48904358499,0.0387584547861
05/19/2017 15:39:33,RFD,21:39:18,45.6625016667,-111.045049167,4951.05528,189.310014103,-2.20280102564,0.0392117571654
05/19/2017 15:39:38,RFD,21:39:23,45.6624995,-111.0450575,4950.39912,190.179820038,-2.47288627803,0.0395667009652
05/19/2017 15:39:43,RFD,21:39:28,45.6625023333,-111.0450645,4950.7272,191.04119217,-2.3405888855,0.0393531802746
05/19/2017 15:39:48,RFD,21:39:33,45.6625041667,-111.0450635,4949.74296,190.986641802,-2.79210162962,0.0391518680932
05/19/2017 15:39:53,RFD,21:39:38,45.6625055,-111.045066,4948.75872,191.308368658,-3.23935452813,0.0390599001505
05/19/2017 15:39:58,RFD,21:39:43,45.6625071667,-111.045066,4948.43064,191.362011625,-3.40159901282,0.038884281252
05/19/2017 15:40:03,RFD,21:39:48,45.6625073333,-111.045067667,4948.75872,191.554839245,-3.25385303424,0.0388860430911
05/19/2017 15:40:09,RFD,21:39:53,45.6625056667,-111.045067667,4947.77448,191.500311842,-3.67781285544,0.0390854299854
05/19/2017 15:40:14,RFD,21:39:58,45.6625041667,-111.0450655,4945.47792,191.210023118,-4.68496454655,0.03926650292
05/19/2017 15:40:19,RFD,21:40:3,45.6625041667,-111.045066667,4945.47792,191.340207264,-4.68285222897,0.0392841755747
05/19/2017 15:40:24,RFD,21:40:8,45.6625031667,-111.045059,4943.18136,190.453196694,-5.69930398389,0.0393440838643
05/19/2017 15:40:29,RFD,21:40:14,45.662506,-111.045056333,4941.86904,190.236635567,-6.33404510916,0.039040768531
05/19/2017 15:40:34,RFD,21:40:19,45.6625068333,-111.045055167,4941.21288,190.128982318,-6.64379858694,0.0389568374958
05/19/2017 15:40:39,RFD,21:40:24,45.6625076667,-111.0450525,4940.8848,189.850088095,-6.81202893324,0.038842209486
05/19/2017 15:40:44,RFD,21:40:29,45.6625055,-111.045051833,4940.55672,189.713797362,-6.91784555309,0.0390811433112
05/19/2017 15:40:49,RFD,21:40:34,45.6625048333,-111.0450515,4940.22864,189.657753835,-7.05097633368,0.0391615172396
05/19/2017 15:40:54,RFD,21:40:39,45.662507,-111.045051667,4939.90056,189.736678562,-7.23949928291,0.0389404821962
