05/19/2017 13:58:53,RFD,19:58:38,45.6628861667,-111.044887333,4965.4908,317.636756856,0.00746026398829,11623.8731866
05/19/2017 13:58:58,RFD,19:58:43,45.6628675,-111.044878333,4950.7272,317.63673654,0.00743808290612,11623.8730624
05/19/2017 13:59:03,RFD,19:58:49,45.6628673333,-111.044866833,4945.47792,317.63673417,0.00743019681857,11623.8722054
05/19/2017 13:59:08,RFD,19:58:54,45.6628956667,-111.044854833,4950.39912,317.636760093,0.00743759164981,11623.8704705
05/19/2017 13:59:13,RFD,19:58:59,45.6629005,-111.044870833,4949.41488,317.636767972,0.00743611222968,11623.8715267
05/19/2017 13:59:18,RFD,19:59:4,45.6629036667,-111.044876833,4949.0868,317.636772275,0.0074356190871,11623.8718828
05/19/2017 13:59:23,RFD,19:59:9,45.6629136667,-111.04487,4946.46216,317.636780927,0.00743167628506,11623.8710757
05/19/2017 13:59:28,RFD,19:59:14,45.662921,-111.0448595,4945.47792,317.63678622,0.00743019818191,11623.8700726
05/19/2017 13:59:33,RFD,19:59:19,45.6629161667,-111.0448505,4944.82176,317.636779681,0.00742921269211,11623.8695408
05/19/2017 13:59:38,RFD,19:59:24,45.6629228333,-111.044852,4946.79024,317.636786609,0.00743217023511,11623.8694566
05/19/2017 13:59:44,RFD,19:59:29,45.6629213333,-111.044875833,4949.74296,317.63678968,0.00743660529801,11623.8712867
05/19/2017 13:59:49,RFD,19:59:34,45.6629211667,-111.04486,4950.39912,317.636786481,0.00743759188349,11623.8701053
05/19/2017 13:59:54,RFD,19:59:39,45.662926,-111.044857667,4948.75872,317.636790849,0.00743512751239,11623.8697879
05/19/2017 13:59:59,RFD,19:59:44,45.6629001667,-111.044870167,4946.46216,317.636767512,0.00743167602241,11623.8714865
05/19/2017 14:00:04,RFD,19:59:49,45.662904,-111.044877167,4947.11832,317.636772671,0.00743266158889,11623.871898
05/19/2017 14:00:09,RFD,19:59:54,45.6628943333,-111.044898833,4945.47792,317.636767194,0.00743019579514,11623.8738065
